condition,model,scene_label,truth,run,yolo_type,yolo_meta,clip_label,clip_risk,clip_conf,detected_risk,risk_correct,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,word_count,latency_ms,input_tokens,output_tokens,cost_usd,reply,error
combined_enhanced,claude,dim_light,caution,1,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,96,5935.3,454,149,0.003597,"Description: The image shows what appears to be an indoor room captured under night-vision or low-light conditions, with visible furniture (couch/chair) and walls filling the frame; the YOLO detection of a wall at ~0.3m is plausible given how much of the frame is occupied by nearby objects, and CLIP's ""wall directly blocking"" label aligns with the confined, cluttered indoor environment.

Proximity: Very close — walls and furniture appear to fill most of the frame, suggesting the drone is likely within 0.5–1m of surrounding obstacles, consistent with the YOLO advisory distance.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,dim_light,caution,1,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,47,3175.7,364,61,0.002735,"Description: The image is grainy and dark, showing an indoor environment with furniture and possibly a wall. The visibility is poor, making it difficult to discern specific objects clearly.
Proximity: The objects appear to be very close, likely within a meter.
Risk: Hazard
Pilot suggested action: STOP",
combined_enhanced,gpt4o_mini,dim_light,caution,1,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,caution,1,5,1,1,1,1,1,73,2556.0,3131,102,0.000531,"Description: The image appears to show a dimly lit indoor environment with indistinct shapes, possibly furniture or walls. The YOLO detection indicates a wall at a distance of approximately 0.3m, but the visual evidence suggests that the scene is more complex and potentially obstructed, contradicting the estimate. 

Proximity: The visual estimate suggests that the wall and other objects may be closer than indicated, possibly within 1-2 meters.

Risk: caution

Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,dim_light,caution,1,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,77,1748.0,556,106,7.3e-05,"Description: The image is very grainy and green-tinted, making it difficult to discern details. A large, bright, vertical object is visible on the right, and a smaller, lighter object is in the center. The YOLO detection of a ""wall"" with an estimated distance of 0.3m seems plausible given the large object on the right, which appears to be very close and blocking the view.
Proximity: Very close, likely within 1 meter.
Risk: hazard
Pilot suggested action: STOP",
combined_enhanced,claude,dim_light,caution,2,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,96,5936.3,454,158,0.003732,"Description: The image appears to be a night-vision or heavily filtered view of an indoor room showing furniture (what appears to be a couch/chair and cushion) with walls visible in the background; the YOLO 0.3m wall estimate seems exaggerated as the wall appears further away, though the room is clearly enclosed with obstacles present.

Proximity: The walls appear to be at moderate distance (estimated 1.5–3m), but furniture obstacles are present in the mid-to-near range (~1–2m), making the space constrained. The YOLO 0.3m estimate is likely inaccurate based on visual context.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,dim_light,caution,2,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,64,3068.7,364,81,0.003035,"Description: The image is very grainy and appears to show an indoor environment with a wall and possibly furniture. The visibility is poor, making it difficult to discern specific objects clearly. The YOLO detection suggests a wall is present, but the confidence is low.
Proximity: The wall seems to be very close, likely less than 1 meter away.
Risk: Hazard
Pilot suggested action: STOP",
combined_enhanced,gpt4o_mini,dim_light,caution,2,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,caution,1,5,1,1,1,1,1,76,2561.9,3131,103,0.000531,"Description: The image appears to show a dimly lit indoor environment with a wall visible in the foreground. The YOLO detection indicates a wall with a low confidence level, and the CLIP label suggests uncertainty about the scene, which aligns with the unclear visibility in the image. 

Proximity: The wall seems to be very close, likely within 1 meter based on visual assessment, contradicting the YOLO estimated distance of 0.3m.

Risk: caution

Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,dim_light,caution,2,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,86,2153.4,556,113,7.6e-05,"Description: The image is very grainy and green-tinted, making it difficult to discern details. A large, bright green object on the right appears to be a wall or large leaf, and there are other indistinct green shapes in the background. The YOLO detection of a ""wall"" with an estimated distance of 0.3m seems plausible given the large object on the right, which appears very close and occupies a significant portion of the frame.
Proximity: Very close (less than 1 meter)
Risk: hazard
Pilot suggested action: STOP",
combined_enhanced,claude,dim_light,caution,3,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,103,6143.2,454,160,0.003762,"Description: The image shows an indoor room environment captured in night-vision/infrared mode, revealing what appears to be furniture (couch/chair) and walls in a confined interior space. The YOLO detection of a wall at 0.3m is likely an overestimate of closeness given the scene appears to show a full room, but walls are clearly present on multiple sides, and the CLIP label corroborates a wall-blocking scenario.

Proximity: Walls and furniture appear to be within 1-3 meters on multiple sides — close enough to pose a collision risk, though likely not as immediate as the 0.3m YOLO estimate suggests.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,dim_light,caution,3,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,50,2867.4,364,65,0.002795,"Description: The image is grainy and dark, showing an indoor environment with furniture and possibly a wall. The visibility is poor, making it difficult to discern specific objects clearly.
Proximity: The proximity to objects appears to be very close, likely less than 1 meter.
Risk: Hazard
Pilot suggested action: STOP",
combined_enhanced,gpt4o_mini,dim_light,caution,3,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,caution,1,5,1,1,1,1,1,76,2662.1,3131,103,0.000531,"Description: The image appears to show a dimly lit indoor environment with a wall visible in the foreground. The YOLO detection indicates a wall with a low confidence level, and the CLIP label suggests uncertainty about the scene, which aligns with the unclear visibility in the image. 

Proximity: The wall seems to be very close, likely within 1 meter based on visual assessment, contradicting the YOLO estimated distance of 0.3m.

Risk: caution

Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,dim_light,caution,3,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,77,2054.6,556,106,7.3e-05,"Description: The image is very grainy and green-tinted, making it difficult to discern details. A large, bright, vertical object is visible on the right, and a smaller, lighter object is in the center. The YOLO detection of a ""wall"" with an estimated distance of 0.3m seems plausible given the large object on the right, which appears to be very close and blocking the view.
Proximity: Very close, likely within 1 meter.
Risk: hazard
Pilot suggested action: STOP",
combined_enhanced,claude,dim_light,caution,4,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,106,5524.5,454,156,0.003702,"Description: The image shows what appears to be an indoor room scene captured in night-vision/infrared mode, showing a couch or chair, pillows, and walls in close proximity; the YOLO detection of a wall at 0.3m advisory distance appears plausible given how the walls and furniture fill nearly the entire frame, and the CLIP label suggesting a wall directly blocking aligns with the visual evidence.

Proximity: Very close — walls and furniture appear to occupy most of the field of view, suggesting the drone is likely within 0.5–1.5m of surrounding obstacles; the room appears small and cluttered with little navigable space.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,dim_light,caution,4,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,72,2814.9,364,89,0.003155,"Description: The image is very grainy and appears to show an indoor environment with a wall and possibly furniture. The visibility is poor, making it difficult to discern specific objects clearly. The YOLO detection suggests a wall is present, but the distance estimate may not be reliable due to the image quality.
Proximity: The wall seems to be very close, likely less than 1 meter away.
Risk: Hazard
Pilot suggested action: STOP",
combined_enhanced,gpt4o_mini,dim_light,caution,4,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,caution,1,5,1,1,1,1,1,73,2319.0,3131,100,0.00053,"Description: The image appears to show a dimly lit indoor environment with indistinct shapes, possibly furniture or walls. The YOLO detection indicates a wall at a distance of approximately 0.3m, but the visual evidence suggests that the space may be larger and less confined than indicated. 

Proximity: The visual estimate suggests a distance of about 1-2 meters, as the space appears more open than the YOLO estimate.

Risk: caution

Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,dim_light,caution,4,yolo-world,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (a wall directly blocking and f),unknown,0.1178,hazard,0,4,1,1,0,1,1,86,1730.2,556,113,7.6e-05,"Description: The image is very grainy and green-tinted, making it difficult to discern details. A large, bright green object on the right appears to be a wall or large leaf, and there are other indistinct green shapes in the background. The YOLO detection of a ""wall"" with an estimated distance of 0.3m seems plausible given the large object on the right, which appears very close and occupies a significant portion of the frame.
Proximity: Very close (less than 1 meter)
Risk: hazard
Pilot suggested action: STOP",
